,total_price
54105,1562567.9026197274
54106,826955.7668404528
54107,5596452.0
54108,6052645.302820528
54109,2776205.292624801
54110,45210732.33927032
54111,940352.5062236851
54112,7996131.480594058
54113,19169072.321317457
54114,7743280.03487435
54115,38110565.467150986
54116,4514807.1293064365
54117,6052645.302820528
54118,1736828.5773342568
54119,10673092.682967037
54120,3900907.849059793
54121,10116885.458271872
54122,3359026.900298805
54123,16110835.03607184
54124,1979718.7707380669
54125,50792894.56269407
54126,3742898.108430241
54127,16110796.32555792
54128,1235809.27323839
54129,18219327.464253753
54130,6426376.5581307
54131,7925025.495801149
54132,137971948.00999784
54133,2106184.45371662
54134,10227349.559913013
54135,5868694.228081227
54136,50792894.56269407
54137,1796452.0
54138,13698721.901020344
54139,894076.5408527426
54140,1677968.8340664727
54141,31430571.05201585
54142,601435.6846137621
54143,4304371.181288745
54144,4935716.183393873
54145,16760267.98545456
54146,2105640.3092036783
54147,2706145.208342406
54148,1553782.4570850828
54149,20134731.765315764
54150,31430407.88138012
54151,2776180.6679028864
54152,4935716.183393873
54153,12236235.716988292
54154,3135839.6913398136
54155,7001288.060077863
54156,1736828.5773342568
54157,2432548.1520154723
54158,496123961.5414652
54159,2846855.742828628
54160,9570885.316206373
54161,2776180.6679028864
54162,18489023.386187866
54163,7996131.480594058
54164,3135839.6913398136
54165,2299714.5080295955
54166,16110753.74402886
54167,953390.3245963136
54168,1288168.138954907
54169,2432615.9055019016
54170,6759654.34336867
54171,2299786.1506363857
54172,6285325.048438437
54173,4849809.390100185
54174,11239323.003502667
54175,5960422.853500215
54176,1466183.4504184253
54177,1395401.5402226066
54178,5960422.853500215
54179,2434071.76449896
54180,13723161.617168618
54181,8251846.155471226
54182,3321452.0
54183,8824005.535041088
54184,8510295.87633061
54185,23126132.32921524
54186,11068441.582379302
54187,1133511.2297181643
54188,67749135.14434297
54189,1450310.0461918327
54190,13601728.33101843
54191,60570287.39249432
54192,1397214.5905785959
54193,4469778.573057575
54194,2432519.97749979
54195,2776180.6679028864
54196,7493026.53878188
54197,3900503.835490426
54198,10116885.458271872
54199,4141154.7771430383
54200,49847182.10540731
54201,1235694.9553320822
54202,849077.4668644185
54203,13968363.666523606
54204,5596452.0
54205,2846921.766553122
54206,2602367.479673455
54207,1059229.4915932843
54208,1133511.2297181643
54209,2846855.742828628
54210,3135839.6913398136
54211,11815403.200517274
54212,2706149.391165582
54213,2432519.97749979
54214,4620494.820769257
54215,36400500.78192444
54216,5030849.68099653
54217,6052645.302820528
54218,139511501.1098503
54219,4020446.077430544
54220,896717.9555175166
54221,3510814.68383531
54222,10673092.682967037
54223,2042355.5727794662
54224,29828866.68392341
54225,4721935.399593904
54226,8510295.87633061
54227,3900541.1406465317
54228,1108523.8173477352
54229,3900507.8041181024
54230,3900519.7100096317
54231,826955.7668404528
54232,849161.1233704962
54233,29511944.15005609
54234,16215895.829675838
54235,3681009.931275869
54236,30626125.01828924
54237,563875.4614174765
54238,4978865.616574794
54239,3135839.6913398136
54240,7001241.398664842
54241,987021.4150420949
54242,6521007.320336757
54243,4892697.308754643
54244,397014.4633084921
54245,2918164.6960794367
54246,3782085.1379548577
54247,563875.4614174765
54248,1395401.5402226066
54249,4722018.555606036
54250,23711553.53071851
54251,13601117.804860927
54252,2061266.2749346385
54253,1341318.8044798924
54254,5551618.667924707
54255,22980561.87289787
54256,1235682.4845413263
54257,3135855.8579869354
54258,1979785.956386184
54259,1979798.398265464
54260,4060377.465119637
54261,1422753.3495874496
54262,339560.3505599865
54263,3900529.23473204
54264,645357.486426104
54265,541457.8103951307
54266,11011639.469480127
54267,5988149.806871127
54268,1882939.832196336
54269,4304371.181288745
54270,25196452.0
54271,1083765.007911019
54272,7001229.733328252
54273,3510814.68383531
54274,1917939.7286812125
54275,2990101.9422798124
54276,12401164.204718307
54277,353184.25577397906
54278,2990353.374546008
54279,5868713.440515097
54280,1631427.2332357515
54281,2432551.5061323643
54282,3676610.478431692
54283,33059805.45030997
54284,762137.424949238
54285,5065810.216842185
54286,1341318.8044798924
54287,396452.0
54288,8510295.87633061
54289,82889636.49686733
54290,13968353.829449698
54291,1677964.7404109626
54292,8098087.27378985
54293,916948.3566875269
54294,818178.5315233056
54295,11239323.003502667
54296,13297717.588197196
54297,826964.5645878917
54298,5222909.217141493
54299,3900520.503736188
54300,14838002.464346325
54301,4978865.616574794
54302,13864058.009834412
54303,3510814.68383531
54304,2636950.0262598367
54305,1565023.647577323
54306,1133533.3176296386
54307,840198.2854261763
54308,11468582.23345632
54309,5923712.019775119
54310,19100601.67672442
54311,3135839.6913398136
54312,3284027.1003012056
54313,6711689.524449895
54314,3787713.174281041
54315,3033607.9013365163
54316,7996139.6193914525
54317,2151383.8364499607
54318,11583799.364509435
54319,11815424.114634315
54320,3587593.4007675936
54321,2568016.884206207
54322,3135839.6913398136
54323,339560.3505599865
54324,4020211.8368814895
54325,13723160.394875675
54326,39846924.88494804
54327,4722649.030511769
54328,2728716.649437882
54329,3510844.5131442086
54330,2169632.174236504
54331,2339265.626986724
54332,6052648.076807047
54333,11815424.114634315
54334,7996131.480594058
54335,659458.4794363033
54336,1034926.8058230493
54337,1736987.357339909
54338,3359095.4230024205
54339,1235710.543890675
54340,7001229.733328252
54341,11125283.593541918
54342,563890.8933108782
54343,8824013.95216786
54344,17418385.6893393
54345,18084995.81999832
54346,14963680.582235733
54347,1980027.334008362
54348,4304371.181288745
54349,44118448.31164321
54350,459358.82760247967
54351,5287164.204094212
54352,8719005.607927613
54353,7245698.413624651
54354,59167061.21338375
54355,1314591.0790058274
54356,2432519.97749979
54357,2636755.259842924
54358,35555114.305013746
54359,16760267.98545456
54360,2990101.9422798124
54361,4721935.399593904
54362,5596457.4000009
54363,1478070.1178494631
54364,5914494.9344313275
54365,47046092.73813012
54366,1314591.0790058274
54367,6285325.048438437
54368,510164.6967488852
54369,11011639.469480127
54370,28724625.44310708
54371,2706145.208342406
54372,628075.1226428908
54373,2332726.761913481
54374,9355386.43583914
54375,7996131.480594058
54376,5868689.653695409
54377,2990101.9422798124
54378,11815410.171888227
54379,15470179.940008502
54380,2266928.99818182
54381,5373021.810212164
54382,1979785.956386184
54383,7493026.53878188
54384,1796452.0
54385,647963.8217210735
54386,2432519.97749979
54387,5596471.8000121005
54388,4245914.526686517
54389,1715376.7991016863
54390,16239962.83771878
54391,2706210.739505804
54392,117328855.7147706
54393,2534237.794530928
54394,11931784.97354617
54395,13358134.2632975
54396,3135839.6913398136
54397,1163791.77484646
54398,2637296.060226668
54399,10673092.682967037
54400,2244027.7067098543
54401,3510814.68383531
54402,443502215.5537801
54403,3457419.384074855
54404,2266928.99818182
54405,3587593.4007675936
54406,5152761.110618505
54407,9570885.316206373
54408,4469778.573057575
54409,7692925.837745317
54410,1917939.7286812125
54411,2954055.125904814
54412,4978868.20944988
54413,7996131.480594058
54414,49481489.14965043
54415,2105640.3092036783
54416,6145354.419774593
54417,1163820.6937145859
54418,894079.2706896829
54419,2671369.1703311605
54420,18759991.533181705
54421,5328714.658905913
54422,14463123.65108947
54423,6063197.014213211
54424,12401196.094464084
54425,3703854.885326977
54426,396452.0
54427,15317478.250886545
54428,45208894.72420682
54429,4511469.381193267
54430,15469958.473629424
54431,170959445.64909247
54432,4263360.531058941
54433,10116885.458271872
54434,8510414.34888722
54435,38110565.467150986
54436,3626201.9908885485
54437,1796563.0012834275
54438,703792.3591278738
54439,12072944.08195652
54440,10404851.23984167
54441,987021.4150420949
54442,3351508.977680861
54443,4721935.399593904
54444,7996131.480594058
54445,4304397.471999548
54446,1288074.6454228587
54447,2918184.0345872836
54448,6052710.953952323
54449,1235845.1283542654
54450,2105640.3092036783
54451,70907155.5745004
54452,5247639.017471197
54453,19443269.91881453
54454,2568077.085723349
54455,43396497.000007816
54456,8510295.87633061
54457,10673140.950384388
54458,9570885.316206373
54459,1506032.0853708796
54460,47046044.65567685
54461,17418436.030400764
54462,1288074.6454228587
54463,28255720.28915403
54464,107433758.94119468
54465,4141155.587698431
54466,7945319.336585392
54467,20834281.34322309
54468,20834281.34322309
54469,1506032.0853708796
54470,4721935.399593904
54471,10673092.682967037
54472,1562566.7641966073
54473,1083778.3176147642
54474,1163791.77484646
54475,2169697.804288724
54476,3135839.6913398136
54477,3135850.714050545
54478,22056158.91111845
54479,20553496.972195745
54480,7001229.733328252
54481,3900557.8089482505
54482,2846878.4606074486
54483,5417455.734915347
54484,29828866.68392341
54485,1184156.4092237311
54486,2636755.259842924
54487,1235682.4845413263
54488,7996132.497943577
54489,1887290.549359459
54490,4304371.181288745
54491,4469778.573057575
54492,12661926.315885454
54493,1506032.0853708796
54494,2432522.6607818995
54495,6052645.302820528
54496,11815402.03862225
54497,14838002.464346325
54498,7001229.733328252
54499,8510295.87633061
54500,4386802.820635427
54501,4060435.42414651
54502,1979785.956386184
54503,3284027.1003012056
54504,15470151.938453184
54505,1162698.650120488
54506,3064615.172120644
54507,7001240.426553207
54508,6521007.320336757
54509,2234323.4385358067
54510,2568016.884206207
54511,3135865.4110196214
54512,63613996.89098423
54513,13601115.367649335
54514,4304371.181288745
54515,1648820.7548277813
54516,15469958.473629424
54517,5373021.810212164
54518,3900503.835490426
54519,1395401.5402226066
54520,1796455.60000135
54521,4892697.308754643
54522,7894618.015357164
54523,7493026.53878188
54524,1034926.8058230493
54525,3510814.68383531
54526,762137.424949238
54527,778781.2618890884
54528,1677964.7404109626
54529,871452.0
54530,9141564.63204662
54531,93148052.308978
54532,7001229.733328252
54533,5596452.0
54534,2990101.9422798124
54535,22257277.00723851
54536,2846855.742828628
54537,40724775.429424025
54538,2568039.459715441
54539,3900515.741377705
54540,3900503.835490426
54541,831489.8136756164
54542,4386802.820635427
54543,6521007.320336757
54544,5868689.653695409
54545,1288074.6454228587
54546,8510295.87633061
54547,2105640.3092036783
54548,1235682.4845413263
54549,3033566.5065046726
54550,3472658.627995812
54551,2432519.97749979
54552,3321452.0
54553,2105648.582358993
54554,2568049.037225848
54555,1235682.4845413263
54556,1059229.4915932843
54557,1979785.956386184
54558,6052645.302820528
54559,9570885.316206373
54560,13358134.2632975
54561,3510885.0505535863
54562,3435172.298939253
54563,2169632.174236504
54564,12996482.000011718
54565,22980547.329856746
54566,1796658.404437536
54567,6052738.693940895
54568,67227494.24909532
54569,8510295.87633061
54570,4482271.645645393
54571,1184184.5078444602
54572,5284542.585709346
54573,339560.6188882277
54574,3246752.8048387617
54575,26101830.59209936
54576,11815402.03862225
54577,20834365.77076433
54578,940069.4500566808
54579,3789939.7542576925
54580,3321452.0
54581,3664956.0002860017
54582,256825.83539249434
54583,3351572.9316325663
54584,5596452.0
54585,1534194.501380591
54586,2299706.6208198383
54587,3742898.108430241
54588,3321452.0
54589,1677964.7404109626
54590,63614003.02816609
54591,2105640.3092036783
54592,10205197.599724274
54593,2105640.3092036783
54594,3703854.885326977
54595,8510393.564187463
54596,2776212.3282740247
54597,2245616.0623395536
54598,2432519.97749979
54599,8929433.16338287
54600,4304661.203795476
54601,2954058.003404228
54602,26253768.0551888
54603,1506032.0853708796
54604,70907130.11865474
54605,2776180.6679028864
54606,11011639.469480127
54607,10116885.458271872
54608,3284027.1003012056
54609,6145354.419774593
54610,4721935.399593904
54611,5222896.914648921
54612,659458.4794363033
54613,5868689.653695409
54614,14215011.127100045
54615,11068412.034878716
54616,3434624.32401242
54617,1562560.5028751004
54618,3510814.68383531
54619,3510814.68383531
54620,1856830.3115999456
54621,3510860.575116835
54622,5596453.8000001
54623,4428222.905897435
54624,1395421.159450408
54625,563875.4614174765
54626,9035286.764831843
54627,2434450.2053678976
54628,3510814.68383531
54629,29511944.15005609
54630,6052645.302820528
54631,4020198.199736588
54632,93148052.308978
54633,13601115.367649335
54634,9570885.316206373
54635,7001229.733328252
54636,5841265.488504292
54637,4721937.096650287
54638,13601134.865346232
54639,5417455.734915347
54640,3626201.9908885485
54641,8510295.87633061
54642,6052645.302820528
54643,18759991.533181705
54644,11353759.772828342
54645,26558672.055725224
54646,25196812.000864007
54647,36401882.19682651
54648,1979785.956386184
54649,29638576.83636329
54650,3664956.0002860017
54651,1979785.956386184
54652,940064.8024718241
54653,6663842.122762041
54654,3587593.4007675936
54655,12401282.315026915
54656,2169632.174236504
54657,8824025.525721634
54658,12757203.569870332
54659,5240492.691999679
54660,1108523.8173477352
54661,12996452.0
54662,36400319.19675123
54663,1970909.8443615416
54664,5596452.0
54665,1083768.9515200057
54666,1948771.8908875056
54667,2432519.97749979
54668,9035286.764831843
54669,1796590.001983731
54670,2105640.3092036783
54671,1126355.3792382742
54672,3472645.675593676
54673,2776211.6247088145
54674,122384503.7890354
54675,9035466.017006744
54676,3246752.8048387617
54677,1094434.0114122224
54678,8771453.050000021
54679,3805694.491947303
54680,1887290.549359459
54681,4363264.1145460205
54682,3742898.108430241
54683,22260984.76844195
54684,3321452.0
54685,2234323.4385358067
54686,16110753.74402886
54687,7001229.733328252
54688,11011639.469480127
54689,7493026.53878188
54690,8510295.87633061
54691,12048553.923287699
54692,2368743.581796004
54693,32731720.24847153
54694,2636756.641146786
54695,37252153.31572198
54696,14215011.127100045
54697,1395401.5402226066
54698,11239340.138996586
54699,2137548.3397008404
54700,1010856.6905562369
54701,3587621.917223885
54702,21684286.69780052
54703,12996454.400000075
54704,10393734.931626132
54705,1450895.348401148
54706,3900503.835490426
54707,1562555.9491927398
54708,762137.424949238
54709,1707301.099016841
54710,44299789.11108636
54711,10673110.642927624
54712,9035299.49275696
54713,12996452.0
54714,10227316.369534662
54715,1034950.02523253
54716,12996532.40008417
54717,10116885.458271872
54718,7001229.733328252
54719,2432527.3565281737
54720,5152761.110618505
54721,1591115.0417416245
54722,3900530.8221865688
54723,1423155.3055376252
54724,14401173.248559725
54725,5373021.810212164
54726,4553309.137188517
54727,2505107.540029867
54728,2466144.710478668
54729,53665461.71590927
54730,1506032.0853708796
54731,15152867.847388035
54732,6711689.524449895
54733,5373021.810212164
54734,703792.3591278738
54735,3900503.835490426
54736,753673.3922670234
54737,4511487.754828704
54738,4304381.040298725
54739,1917939.7286812125
54740,1506032.0853708796
54741,15469958.473629424
54742,4721935.399593904
54743,1917939.7286812125
54744,4020198.199736588
54745,3900503.835490426
54746,14838002.464346325
54747,2339265.626986724
54748,1887290.549359459
54749,11239323.003502667
54750,1506032.0853708796
54751,826955.7668404528
54752,41609166.66630176
54753,5988038.335366158
54754,11239323.003502667
54755,1389955.9002868822
54756,18084995.81999832
54757,22980566.235810805
54758,3298979.0216389736
54759,411637.9660851515
54760,39114985.33190963
54761,4595254.678002276
54762,2432519.97749979
54763,10450923.77792446
54764,3135839.6913398136
54765,93148052.308978
54766,2137742.239255538
54767,1796461.0000084375
54768,12401164.204718307
54769,7001229.733328252
54770,33059805.45030997
54771,9570885.316206373
54772,492897.61052577593
54773,8200483.484195949
54774,8303334.714161005
54775,7001229.733328252
54776,33059900.75408104
54777,46124384.67718459
54778,1508653.4288541626
54779,563875.4614174765
54780,2638243.7658965546
54781,20134731.765315764
54782,1648820.7548277813
54783,18088383.56990446
54784,8677787.997098073
54785,2636755.259842924
54786,3664956.0002860017
54787,1979788.4447597247
54788,932937.0904050864
54789,11815402.03862225
54790,122384623.43152232
54791,2365774.4748755083
54792,10673092.682967037
54793,2568016.884206207
54794,1979785.956386184
54795,1506061.2704068972
54796,1341318.8044798924
54797,10116885.458271872
54798,6332222.530259423
54799,4978865.616574794
54800,4020198.199736588
54801,5732735.308224983
54802,9570885.316206373
54803,13481230.429494206
54804,17154113.39536935
54805,3284027.1003012056
54806,11011639.469480127
54807,1917939.7286812125
54808,1133511.2297181643
54809,2636755.259842924
54810,1395401.5402226066
54811,7493026.53878188
54812,1713191.3447787922
54813,12401168.929123335
54814,86604530.52857278
54815,720245.8525794281
54816,6798110.546153382
54817,5641514.442249859
54818,56060105.44908977
54819,6521007.320336757
54820,2727105.815737596
54821,3135839.6913398136
54822,4511469.381193267
54823,13358134.2632975
54824,1506063.5154186478
54825,3703854.885326977
54826,13601184.828237684
54827,1982693.7877591832
54828,3480267.6830126746
54829,10393724.919756535
54830,93846276.65988384
54831,8098138.362004
54832,3510814.68383531
54833,3135841.1610337817
54834,1506032.0853708796
54835,11815409.00999297
54836,26329847.78011247
54837,1631427.2332357515
54838,1507174.3922904485
54839,19443289.165635653
54840,2073924.8780554328
54841,46124384.67718459
54842,3587593.4007675936
54843,3048100.4495814
54844,1979832.6135826744
54845,1034926.8058230493
54846,4017277.015794415
54847,22257277.00723851
54848,845336.6111536358
54849,22981047.61224884
54850,11815402.03862225
54851,11011639.469480127
54852,18084995.81999832
54853,4721935.399593904
54854,14838017.524229385
54855,7001229.733328252
54856,36400704.42920881
54857,9035286.764831843
54858,43396452.0
54859,5284534.644769048
54860,3843982.1302779205
54861,527752.4678535785
54862,3587593.4007675936
54863,1093639.7841344029
54864,894076.5408527426
54865,5596452.0
54866,27479871.87361555
54867,6426376.5581307
54868,3321452.0
54869,2365774.4748755083
54870,16395472.77040461
54871,647989.0092160276
54872,19032314.60302405
54873,4978865.616574794
54874,2299706.6208198383
54875,15469975.019931095
54876,27479871.87361555
54877,6052645.302820528
54878,3900637.975891523
54879,9035384.345747197
54880,5152781.22741615
54881,1796452.0
54882,15469966.1103833
54883,5596452.0
54884,15917648.267628118
54885,1796465.8000198375
54886,4304371.181288745
54887,10673485.5594481
54888,2300787.917777496
54889,7493026.53878188
54890,1796452.0
54891,3900503.835490426
54892,14838002.464346325
54893,10673114.010421377
54894,5401468.05538612
54895,2776220.771061536
54896,5155710.698568297
54897,2918164.6960794367
54898,2671369.1703311605
54899,6521007.320336757
54900,1368256.1645257964
54901,5596452.0
54902,6623210.001572096
54903,7997001.330581756
54904,29829073.05276521
54905,3434624.32401242
54906,4020198.199736588
54907,1562555.9491927398
54908,12519464.618674055
54909,1163791.77484646
54910,100206134.91834074
54911,4721935.399593904
54912,1917939.7286812125
54913,15469964.8375909
54914,12401164.204718307
54915,6521007.320336757
54916,9570885.316206373
54917,4601487.879693622
54918,11815470.590494888
54919,1506080.3530476668
54920,12401164.204718307
54921,5240482.134723621
54922,5732012.947185027
54923,1844708.7791105104
54924,3434624.32401242
54925,5240482.134723621
54926,1856830.9190542772
54927,8666666.578155622
54928,6052659.172757509
54929,987021.4150420949
54930,1108528.792289443
54931,2365774.4748755083
54932,30786421.597892705
54933,12401164.204718307
54934,3135849.979202735
54935,49847234.89859805
54936,3980159.176830681
54937,2568031.2504310682
54938,2990101.9422798124
54939,5596452.0
54940,2776180.6679028864
54941,7098671.932746275
54942,2568016.884206207
54943,3664956.0002860017
54944,7493026.53878188
54945,5732012.947185027
54946,11353756.333932996
54947,1736828.5773342568
54948,4847907.352809512
54949,4935716.183393873
54950,9788048.321780853
54951,6521021.5505915675
54952,1055744.430310116
54953,2776180.6679028864
54954,200196452.0
54955,36400349.74376848
54956,4721935.399593904
54957,1341318.8044798924
54958,1093639.7841344029
54959,20834281.34322309
54960,1631427.2332357515
54961,14215011.127100045
54962,2432552.176955944
54963,1826545.555597347
54964,19443269.91881453
54965,6855935.088048201
54966,19443269.91881453
54967,849077.4668644185
54968,7925025.495801149
54969,18759991.533181705
54970,31673053.38896828
54971,1506032.0853708796
54972,2776246.803047675
54973,728538.0080851591
54974,2918164.6960794367
54975,1948771.8908875056
54976,1163793.2968849663
54977,33801996.85497892
54978,60570287.39249432
54979,11815402.03862225
54980,4386802.820635427
54981,3980159.176830681
54982,7996131.480594058
54983,1534194.501380591
54984,4978874.259493572
54985,3135839.6913398136
54986,14215021.022554712
54987,1341318.8044798924
54988,20483501.440468173
54989,4978871.666617392
54990,620344.6750959493
54991,1878909.5032205216
54992,3626201.9908885485
54993,1577981.9660818456
54994,7001229.733328252
54995,8510566.077720169
54996,23711553.53071851
54997,16110828.58431734
54998,4304371.181288745
54999,63103346.95307128
55000,12697626.944780193
55001,8667469.692673149
55002,2846855.742828628
55003,2432519.97749979
55004,27479871.87361555
55005,3641686.174914675
55006,4722010.070275341
55007,20834281.34322309
55008,1389955.9002868822
55009,2846879.8804707807
55010,30786469.72897637
55011,29828866.68392341
55012,4892697.308754643
55013,3172658.4780522212
55014,5596452.0
55015,9141564.63204662
55016,99017628.88026184
55017,9111279.113519827
55018,12996626.000394218
55019,14838002.464346325
55020,4849824.806139314
55021,15853382.733703844
55022,620344.6750959493
55023,7216228.217527223
55024,4721935.399593904
55025,1478070.1178494631
55026,11296508.82279361
55027,50792894.56269407
55028,39846924.88494804
55029,2602304.239851816
55030,38975505.624347255
55031,3246801.9073737008
55032,11239323.003502667
55033,3900503.835490426
55034,11583799.364509435
55035,25196452.0
55036,2990101.9422798124
55037,5152782.102060144
55038,1619870.4205636794
55039,15469999.202998126
55040,2706147.299753704
55041,14463123.65108947
55042,23711553.53071851
55043,1034926.8058230493
55044,9035286.764831843
55045,8510295.87633061
55046,38110565.467150986
55047,3510814.68383531
55048,6052645.302820528
55049,3565651.7827429287
55050,563875.4614174765
55051,25196459.500000376
55052,4469782.735389329
55053,703792.3591278738
55054,2706147.299753704
55055,50792894.56269407
55056,9570885.316206373
55057,179568356.15446898
55058,10673092.682967037
55059,2776180.6679028864
55060,2499936.3172897883
55061,2706145.208342406
55062,4304397.471999548
55063,492897.61052577593
55064,11815435.73359365
55065,14400959.559222175
55066,15470099.753782116
55067,3900503.835490426
55068,3782284.574289102
55069,4979248.502870209
55070,5240482.134723621
55071,2432519.97749979
55072,10205197.599724274
55073,5373021.810212164
55074,13601127.553708788
55075,16825708.869492896
55076,11353756.333932996
55077,6855935.088048201
55078,1919215.6316083432
55079,1796452.0
55080,6521007.320336757
55081,3727263.532778265
55082,2299706.6208198383
55083,1200434.571123799
55084,25196452.0
55085,7743181.42406179
55086,6332222.530259423
55087,1034934.061865488
55088,1108523.8173477352
55089,191264293.35484442
55090,109880179.14309084
55091,9570885.316206373
55092,1395401.5402226066
55093,7793548.813915169
55094,6855935.088048201
55095,1395408.0799533166
55096,1796500.000239999
55097,679442.6831399546
55098,97834149.63774644
55099,1631427.2332357515
55100,2105640.3092036783
55101,5117816.591249057
55102,26711353.47068248
55103,2169822.632082344
55104,5152849.44980213
55105,7493026.53878188
55106,24450214.59469858
55107,3135839.6913398136
55108,826955.7668404528
55109,4141170.988261445
55110,11125283.593541918
55111,18085058.877152327
55112,4849809.390100185
55113,20834281.34322309
55114,7216210.537157812
55115,3900503.835490426
55116,762137.424949238
55117,4014480.852043079
55118,47973695.5370648
55119,18488993.64953575
55120,1796452.0
55121,22980547.329856746
55122,21541837.59033715
55123,8215960.8765721135
55124,1341318.8044798924
55125,5417455.734915347
55126,7493026.53878188
55127,6521007.320336757
55128,7001229.733328252
55129,3900515.741377705
55130,1108548.6921467292
55131,4469778.573057575
55132,1422753.3495874496
55133,2432519.97749979
55134,5240482.134723621
55135,1010856.6905562369
55136,14838002.464346325
55137,3246752.8048387617
55138,5597370.926060532
55139,4304383.505052451
55140,857996.6535134771
55141,5417455.734915347
55142,4345518.762538293
55143,5602332.7668731725
55144,3900510.1852953862
55145,7001229.733328252
55146,10039826.638811633
55147,5868689.653695409
55148,6521007.320336757
55149,11239328.715332987
55150,1736828.5773342568
55151,538612.8892141095
55152,15469958.473629424
55153,720245.8525794281
55154,6238614.935872733
55155,39846924.88494804
55156,20413586.31720728
55157,14215011.127100045
55158,3359026.900298805
55159,6521021.5505915675
55160,1546334.9989733754
55161,28489826.4010855
55162,6521007.320336757
55163,1948771.8908875056
55164,4060377.465119637
55165,10227316.369534662
55166,57576912.70484728
55167,11011639.469480127
55168,2990101.9422798124
55169,47973695.5370648
55170,12661926.315885454
55171,1796452.0
55172,10116885.458271872
55173,18084995.81999832
55174,22980547.329856746
55175,7925025.495801149
55176,15469958.473629424
55177,13237200.444778776
55178,1010856.6905562369
55179,21045709.420829166
55180,7996131.480594058
55181,10116885.458271872
55182,1736958.9187289053
55183,987021.4150420949
55184,1796452.0
55185,14225765.148743402
55186,1235709.5046510107
55187,48907528.18900692
55188,2105640.3092036783
55189,6807736.29278306
55190,6052645.302820528
55191,4721937.945178555
55192,12048658.01920368
55193,4020198.199736588
55194,2776180.6679028864
55195,1980116.2980947576
55196,29432891.16416635
55197,6521007.320336757
55198,31430407.88138012
55199,1678368.2760138444
55200,5240482.134723621
55201,1917939.7286812125
55202,22473440.912328344
55203,1506032.0853708796
55204,59566877.0978594
55205,33059874.46337637
55206,8510295.87633061
55207,9036223.344303032
55208,7001229.733328252
55209,9035286.764831843
55210,2432519.97749979
55211,4511469.381193267
55212,1235685.6022343386
55213,6807736.29278306
55214,25196452.0
55215,1887623.6351171827
55216,4979439.517686423
55217,11815550.76150002
55218,8513555.116043944
55219,9462927.057971073
55220,3703854.885326977
55221,2234323.4385358067
55222,9355386.43583914
55223,13968353.829449698
55224,9035286.764831843
55225,30754339.82753153
55226,2042355.5727794662
55227,1469174.8652705485
55228,7393754.27237956
55229,3743148.448747723
55230,36400319.19675123
55231,3742898.108430241
55232,2221329.5963005763
55233,1026473.2852987552
55234,16760267.98545456
55235,9571308.250551084
55236,3359189.5484020705
55237,7747318.415896418
55238,2234323.4385358067
55239,12996452.0
55240,16760267.98545456
55241,1506043.8716093272
55242,4987511.135514818
55243,5152761.110618505
55244,3743579.5172845824
55245,3805666.1637758208
55246,38110586.1475784
55247,6145371.151070491
55248,33059805.45030997
55249,3136373.9412352177
55250,1856936.6172358338
55251,25196452.0
55252,18085015.94461389
55253,6257244.1858450165
55254,52702070.74694936
55255,4553294.89365591
55256,5777448.326821941
55257,796853.6436384895
55258,7246034.81289646
55259,9570924.256187106
55260,2713120.502638488
55261,5240482.134723621
55262,10561043.64656283
55263,1506032.0853708796
55264,805089.8233399562
55265,675423.3561372955
55266,7493026.53878188
55267,6052645.302820528
55268,14401041.55616686
55269,6052645.302820528
55270,6807746.8836782025
55271,14712682.91577149
55272,9570885.316206373
55273,90833983.34656844
55274,7593666.6353106005
55275,10227316.369534662
55276,9035332.373258453
55277,12401164.204718307
55278,11011680.3100739
55279,3139040.530332075
55280,895758.7946862606
55281,50792894.56269407
55282,1158722.7519196456
55283,10673182.482872603
55284,93629547.35307328
55285,9570885.316206373
55286,14838002.464346325
55287,9035286.764831843
55288,1083762.5431583691
55289,31430407.88138012
55290,6521007.320336757
55291,2432521.3191407104
55292,3900503.835490426
55293,7493038.478634383
55294,8510295.87633061
55295,247068.17645785768
55296,82889589.56291993
55297,4978919.202755147
55298,2214847.610256686
55299,3321452.0
55300,12996452.0
55301,3359026.900298805
55302,895354.9488128738
55303,14215011.127100045
55304,4721935.399593904
55305,38975568.13388333
55306,20134802.708539326
55307,12996452.0
55308,8303318.225613939
55309,2266928.99818182
55310,31430407.88138012
55311,4304428.692291476
55312,6663842.122762041
55313,1372756.063494408
55314,3900503.835490426
55315,15469958.473629424
55316,4304375.2892086115
55317,2932542.237876038
55318,1648820.7548277813
55319,9036021.812518412
55320,29038695.32467917
55321,1796983.0293698546
55322,19451354.148170475
55323,5596452.0
55324,2776180.6679028864
55325,8510295.87633061
55326,1562556.5184027585
55327,306135.7271430908
55328,2105640.3092036783
55329,4728457.055187988
55330,19443269.91881453
55331,805089.8233399562
55332,4304971.773706892
55333,3900505.422941327
55334,1857200.8725018147
55335,3434624.32401242
55336,18084995.81999832
55337,1713191.3447787922
55338,18084995.81999832
55339,1341318.8044798924
55340,14334172.136877978
55341,4935716.183393873
55342,1468404.9755572502
55343,10673092.682967037
55344,1979785.956386184
55345,11411120.296476718
55346,38975505.624347255
55347,18759991.533181705
55348,9788048.321780853
55349,762137.424949238
55350,2636755.259842924
55351,39846924.88494804
55352,7996131.480594058
55353,1235682.4845413263
55354,5777462.885949125
55355,7001229.733328252
55356,6098939.187618452
55357,20134731.765315764
55358,1341325.244361705
